"Bezirk";"Bez-Name";"Ortsteil";"Ortst-Name";"Geschl";"Staatsangeh";"Altersgr";"Häufigkeit"
"01";"Mitte";"0106";"Gesundbrunnen";"1";"A";"35_40";1859,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"A";"40_45";1769,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"A";"45_50";1444,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"A";"50_55";882,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"A";"55_60";615,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"A";"60_65";494,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"A";"65_70";382,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"A";"70_75";417,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"A";"75_80";237,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"A";"80_85";63,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"A";"85_90";28,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"A";"90_95";3,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"D";"00_05";2341,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"D";"05_10";1915,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"D";"10_15";1585,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"D";"15_20";1430,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"D";"20_25";2563,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"D";"25_30";2939,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"D";"30_35";2290,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"D";"35_40";1723,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"D";"40_45";1664,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"D";"45_50";2051,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"D";"50_55";1862,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"D";"55_60";1537,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"D";"60_65";1338,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"D";"65_70";1079,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"D";"70_75";1122,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"D";"75_80";749,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"D";"80_85";369,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"D";"85_90";194,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"D";"90_95";59,00
"01";"Mitte";"0106";"Gesundbrunnen";"1";"D";"95 und älter";6,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"A";"00_05";472,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"A";"05_10";455,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"A";"10_15";575,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"A";"15_20";874,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"A";"20_25";1402,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"A";"25_30";1702,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"A";"30_35";1632,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"A";"35_40";1428,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"A";"40_45";1336,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"A";"45_50";1094,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"A";"50_55";772,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"A";"55_60";541,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"A";"60_65";647,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"A";"65_70";507,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"A";"70_75";384,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"A";"75_80";168,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"A";"80_85";71,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"A";"85_90";18,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"D";"00_05";2042,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"D";"05_10";1774,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"D";"10_15";1523,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"D";"15_20";1381,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"D";"20_25";2822,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"D";"25_30";2914,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"D";"30_35";2161,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"D";"35_40";1406,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"D";"40_45";1384,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"D";"45_50";1593,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"D";"50_55";1545,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"D";"55_60";1224,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"D";"60_65";1203,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"D";"65_70";867,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"D";"70_75";1178,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"D";"75_80";1135,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"D";"80_85";789,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"D";"85_90";520,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"D";"90_95";261,00
"01";"Mitte";"0106";"Gesundbrunnen";"2";"D";"95 und älter";75,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"A";"00_05";162,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"A";"05_10";125,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"A";"10_15";141,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"A";"15_20";177,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"A";"20_25";987,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"A";"25_30";1962,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"A";"30_35";1831,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"A";"35_40";1134,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"A";"40_45";795,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"A";"45_50";578,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"A";"50_55";396,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"A";"55_60";257,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"A";"60_65";96,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"A";"65_70";83,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"A";"70_75";48,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"A";"75_80";18,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"A";"80_85";6,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"A";"85_90";3,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"A";"90_95";3,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"D";"00_05";3088,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"D";"05_10";1932,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"D";"10_15";1355,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"D";"15_20";968,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"D";"20_25";3313,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"D";"25_30";7318,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"D";"30_35";8473,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"D";"35_40";6035,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"D";"40_45";4608,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"D";"45_50";3908,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"D";"50_55";2849,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"D";"55_60";1953,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"D";"60_65";1438,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"D";"65_70";1132,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"D";"70_75";1618,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"D";"75_80";1045,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"D";"80_85";708,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"D";"85_90";285,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"D";"90_95";74,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"1";"D";"95 und älter";10,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"A";"00_05";143,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"A";"05_10";140,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"A";"10_15";124,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"A";"15_20";214,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"A";"20_25";1199,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"A";"25_30";2210,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"A";"30_35";1607,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"A";"35_40";979,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"A";"40_45";619,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"A";"45_50";393,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"A";"50_55";239,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"A";"55_60";180,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"A";"60_65";99,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"A";"65_70";41,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"A";"70_75";24,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"A";"75_80";24,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"A";"80_85";16,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"A";"85_90";6,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"A";"90_95";4,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"D";"00_05";2822,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"D";"05_10";1779,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"D";"10_15";1223,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"D";"15_20";977,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"D";"20_25";4356,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"D";"25_30";8195,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"D";"30_35";7493,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"D";"35_40";4448,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"D";"40_45";3215,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"D";"45_50";2980,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"D";"50_55";2268,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"D";"55_60";1879,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"D";"60_65";1437,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"D";"65_70";1466,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"D";"70_75";2042,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"D";"75_80";1720,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"D";"80_85";1238,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"D";"85_90";730,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"D";"90_95";366,00
"02";"Friedrichshain-Kreuzberg";"0201";"Friedrichshain";"2";"D";"95 und älter";98,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"A";"00_05";280,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"A";"05_10";310,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"A";"10_15";522,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"A";"15_20";919,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"A";"20_25";1729,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"A";"25_30";2844,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"A";"30_35";3026,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"A";"35_40";2785,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"A";"40_45";2395,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"A";"45_50";2109,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"A";"50_55";1392,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"A";"55_60";1043,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"A";"60_65";724,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"A";"65_70";808,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"A";"70_75";797,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"A";"75_80";428,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"A";"80_85";121,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"A";"85_90";44,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"A";"90_95";15,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"D";"00_05";3723,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"D";"05_10";3153,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"D";"10_15";2774,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"D";"15_20";2430,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"D";"20_25";3190,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"D";"25_30";4615,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"D";"30_35";5697,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"D";"35_40";4651,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"D";"40_45";4287,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"D";"45_50";4923,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"D";"50_55";4440,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"D";"55_60";3249,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"D";"60_65";2488,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"D";"65_70";1509,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"D";"70_75";1354,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"D";"75_80";829,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"D";"80_85";377,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"D";"85_90";159,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"D";"90_95";45,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"1";"D";"95 und älter";9,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"A";"00_05";333,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"A";"05_10";260,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"A";"10_15";485,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"A";"15_20";851,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"A";"20_25";1961,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"A";"25_30";3167,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"A";"30_35";2906,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"A";"35_40";2446,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"A";"40_45";1986,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"A";"45_50";1645,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"A";"50_55";1131,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"A";"55_60";864,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"A";"60_65";966,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"A";"65_70";932,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"A";"70_75";602,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"A";"75_80";331,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"A";"80_85";140,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"A";"85_90";69,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"A";"90_95";25,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"A";"95 und älter";10,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"D";"00_05";3595,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"D";"05_10";3140,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"D";"10_15";2654,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"D";"15_20";2255,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"D";"20_25";3459,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"D";"25_30";5408,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"D";"30_35";5927,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"D";"35_40";4359,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"D";"40_45";3579,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"D";"45_50";4319,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"D";"50_55";3599,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"D";"55_60";2635,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"D";"60_65";2135,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"D";"65_70";1264,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"D";"70_75";1368,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"D";"75_80";1113,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"D";"80_85";718,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"D";"85_90";448,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"D";"90_95";221,00
"02";"Friedrichshain-Kreuzberg";"0202";"Kreuzberg";"2";"D";"95 und älter";67,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"A";"00_05";217,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"A";"05_10";172,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"A";"10_15";140,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"A";"15_20";181,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"A";"20_25";836,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"A";"25_30";1905,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"A";"30_35";2028,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"A";"35_40";1561,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"A";"40_45";1237,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"A";"45_50";809,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"A";"50_55";501,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"A";"55_60";247,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"A";"60_65";145,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"A";"65_70";108,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"A";"70_75";41,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"A";"75_80";33,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"A";"80_85";9,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"A";"85_90";3,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"A";"95 und älter";3,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"D";"00_05";4525,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"D";"05_10";3329,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"D";"10_15";2112,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"D";"15_20";1392,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"D";"20_25";3020,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"D";"25_30";6072,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"D";"30_35";7955,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"D";"35_40";7615,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"D";"40_45";7954,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"D";"45_50";6734,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"D";"50_55";4024,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"D";"55_60";2696,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"D";"60_65";2079,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"D";"65_70";1583,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"D";"70_75";2063,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"D";"75_80";1401,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"D";"80_85";674,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"D";"85_90";298,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"D";"90_95";114,00
"03";"Pankow";"0301";"Prenzlauer Berg";"1";"D";"95 und älter";9,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"A";"00_05";237,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"A";"05_10";159,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"A";"10_15";121,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"A";"15_20";217,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"A";"20_25";1202,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"A";"25_30";2245,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"A";"30_35";2069,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"A";"35_40";1489,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"A";"40_45";953,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"A";"45_50";526,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"A";"50_55";282,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"A";"55_60";195,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"A";"60_65";106,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"A";"65_70";88,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"A";"70_75";39,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"A";"75_80";24,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"A";"80_85";9,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"A";"85_90";9,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"A";"90_95";7,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"A";"95 und älter";3,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"D";"00_05";4395,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"D";"05_10";3083,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"D";"10_15";2003,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"D";"15_20";1462,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"D";"20_25";3621,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"D";"25_30";7099,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"D";"30_35";8490,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"D";"35_40";7368,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"D";"40_45";6557,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"D";"45_50";5015,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"D";"50_55";3045,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"D";"55_60";2307,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"D";"60_65";2076,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"D";"65_70";1949,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"D";"70_75";2687,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"D";"75_80";2052,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"D";"80_85";1295,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"D";"85_90";824,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"D";"90_95";420,00
"03";"Pankow";"0301";"Prenzlauer Berg";"2";"D";"95 und älter";141,00
"03";"Pankow";"0302";"Weißensee";"1";"A";"00_05";36,00
"03";"Pankow";"0302";"Weißensee";"1";"A";"05_10";32,00
"03";"Pankow";"0302";"Weißensee";"1";"A";"10_15";42,00
"03";"Pankow";"0302";"Weißensee";"1";"A";"15_20";61,00
"03";"Pankow";"0302";"Weißensee";"1";"A";"20_25";116,00
"03";"Pankow";"0302";"Weißensee";"1";"A";"25_30";206,00
"03";"Pankow";"0302";"Weißensee";"1";"A";"30_35";183,00
"03";"Pankow";"0302";"Weißensee";"1";"A";"35_40";179,00
"03";"Pankow";"0302";"Weißensee";"1";"A";"40_45";172,00
